simplified,zipf,nid,existing_decks,pinyin
切实,4.26,1393817670115,Archive::Words,qie4 shi2
初级,4.26,1393817667994,Archive::Words,chu1 ji2
前期,4.26,1707757572306,Archive::Words,qian2 qi1
受欢迎,4.26,1708747493090,Archive::Words,shou4 huan1 ying2
境界,4.26,1393817669686,Archive::Words,jing4 jie4
好莱坞,4.26,1708747515069,Archive::Words,Hao3 lai2 wu4
妓女,4.26,1708747500540,Archive::Words,ji4 nu:3
室内,4.26,1708747493895,Archive::Words,shi4 nei4
密度,4.26,1537328247826,Archive::Words,mi4 du4
帐户,4.26,1717270486195,Archive::Words,zhang4 hu4
庆典,4.26,1707757570251,Archive::Words,qing4 dian3
座位,4.26,1537328240647,Archive::Words,zuo4 wei4
弥补,4.26,1393817668491,Archive::Words,mi2 bu3
征收,4.26,1393817670473,Archive::Words,zheng1 shou1
情侣,4.26,1703454285455,Archive::Words,qing2 lu:3
感兴趣,4.26,1393817666246,Archive::Words,gan3 xing4 qu4
排队,4.26,1393817666731,Archive::Words,pai2 dui4
掩盖,4.26,1393817668561,Archive::Words,yan3 gai4
支持者,4.26,1708747493678,Archive::Words,zhi1 chi2 zhe3
效益,4.26,1393817670472,Archive::Words,xiao4 yi4
星期一,4.26,1537328239944,Archive::Words,Xing1 qi1 yi1
暗杀,4.26,1707757569396,Archive::Words,an4 sha1
月亮,4.26,1393817666214,Archive::Words,yue4 liang5
期限,4.26,1537328247812,Archive::Words,qi1 xian4
极限,4.26,1393817668910,Archive::Words,ji2 xian4
格局,4.26,1393817670422,Archive::Words,ge2 ju2
海域,4.26,1707757572320,Archive::Words,hai3 yu4
深夜,4.26,1707757570026,Archive::Words,shen1 ye4
演唱,4.26,1707757024168,Archive::Words,yan3 chang4
爱好,4.26,1393817666212,Archive::Words,ai4 hao4
牙齿,4.26,1393817667286,Archive::Words,ya2 chi3
物体,4.26,1707757569664,Archive::Words,wu4 ti3
电梯,4.26,1537328241501,Archive::Words,dian4 ti1
登场,4.26,1708747489610,Archive::Words,deng1 chang3
积分,4.26,1708747497286,Archive::Words,ji1 fen1
简历,4.26,1393817667778,Archive::Words,jian3 li4
纪律,4.26,1393817667818,Archive::Words,ji4 lu:4
绝大多数,4.26,1707757317001,Archive::Words,jue2 da4 duo1 shu4
编剧,4.26,1707757569569,Archive::Words,bian1 ju4
缩短,4.26,1393817668042,Archive::Words,suo1 duan3
脖子,4.26,1393817667172,Archive::Words,bo2 zi5
范畴,4.26,1393817670062,Archive::Words,fan4 chou2
解散,4.26,1393817668889,Archive::Words,jie3 san4
赛事,4.26,1708747503852,Archive::Words,sai4 shi4
过滤,4.26,1537328246141,Archive::Words,guo4 lu:4
远远,4.26,1707757316529,Archive::Words,yuan3 yuan3
部位,4.26,1537328247668,Archive::Words,bu4 wei4
重量,4.26,1393817667782,Archive::Words,zhong4 liang4
钱包,4.26,1537328239795,Archive::Words,qian2 bao1
防治,4.26,1393817670468,Archive::Words,fang2 zhi4
阴影,4.26,1701475843381,Archive::Words,yin1 ying3
预备,4.26,1707757236325,Archive::Words,yu4 bei4
鸡蛋,4.26,1393817665935,Archive::Words,ji1 dan4
一流,4.25,1393817668803,Archive::Words,yi1 liu2
不肯,4.25,1707757572278,Archive::Words,
丑闻,4.25,1537328245531,Archive::Words,chou3 wen2
中华民族,4.25,1707757023692,Archive::Words,Zhong1 hua2 min2 zu2
主场,4.25,1537328244472,Archive::Words,zhu3 chang3
亚历山大,4.25,1708747506853,Archive::Words,Ya4 li4 shan1 da4
伸出,4.25,1537328246790,Archive::Words,shen1 chu1
修建,4.25,1393817669653,Archive::Words,xiu1 jian4
借口,4.25,1537328243100,cli|cli-reverse,jie4 kou3
光荣,4.25,1393817668769,Archive::Words,guang1 rong2
分解,4.25,1393817669380,Archive::Words,fen1 jie3
列宁,4.25,1708747504954,Archive::Words,Lie4 ning2
前途,4.25,1393817667533,Archive::Words,qian2 tu2
加剧,4.25,1393817670288,Archive::Words,jia1 ju4
卡拉,4.25,1537328247424,Archive::Words,Ka3 la1
参议院,4.25,1708747525223,Archive::Words,can1 yi4 yuan4
双重,4.25,1707757569667,Archive::Words,shuang1 chong2
叔叔,4.25,1393817666119,Archive::Words,shu1 shu5
受不了,4.25,1393817666607,Archive::Words,shou4 bu4 liao3
可笑,4.25,1537328241283,Archive::Words,ke3 xiao4
哥伦比亚,4.25,1708747506850,Archive::Words,Ge1 lun2 bi3 ya4
啤酒,4.25,1537328241188,Archive::Words,pi2 jiu3
处境,4.25,1393817668515,Archive::Words,chu3 jing4
契约,4.25,1707757569829,Archive::Words,qi4 yue1
宝贵,4.25,1393817667678,Archive::Words,bao3 gui4
屏幕,4.25,1393817668610,Archive::Words,ping2 mu4
庇护,4.25,1708747513031,Archive::Words,bi4 hu4
开创,4.25,1707757317080,Archive::Words,kai1 chuang4
开采,4.25,1393817669930,Archive::Words,kai1 cai3
强行,4.25,1707757569990,Archive::Words,qiang2 xing2
总监,4.25,1707757316863,Archive::Words,zong3 jian1
恶魔,4.25,1708747488020,Archive::Words,e4 mo2
打死,4.25,1708747494741,Archive::Words,da3 si3
控告,4.25,1707757569229,Archive::Words,kong4 gao4
推文,4.25,1717270489055,Archive::Words,tui1 wen2
撤离,4.25,1707757316678,Archive::Words,che4 li2
收拾,4.25,1393817666507,Archive::Words,shou1 shi5
无知,4.25,1393817668823,Archive::Words,wu2 zhi1
景区,4.25,1537328243493,Archive::Words,jing3 qu1
曲线,4.25,1707757570285,Archive::Words,qu1 xian4
有助于,4.25,1707757570327,Archive::Words,you3 zhu4 yu2
检察官,4.25,1708747501691,Archive::Words,jian3 cha2 guan1
江南,4.25,1708747492899,Archive::Words,Jiang1 nan2
深深,4.25,1707757316642,Archive::Words,shen1 shen1
清晨,4.25,1393817669239,Archive::Words,qing1 chen2
渔业,4.25,1708747519117,Archive::Words,yu2 ye4
演奏,4.25,1393817668428,Archive::Words,yan3 zou4
潮流,4.25,1393817669307,Archive::Words,chao2 liu2
物价,4.25,1707757236895,Archive::Words,wu4 jia4
猜测,4.25,1707757236344,Archive::Words,cai1 ce4
痕迹,4.25,1393817668289,Archive::Words,hen2 ji4
瞄准,4.25,1393817668487,Archive::Words,miao2 zhun3
研究院,4.25,1708747498420,Archive::Words,yan2 jiu1 yuan4
确切,4.25,1393817668455,Archive::Words,que4 qie4
航线,4.25,1708747485900,Archive::Words,hang2 xian4
花钱,4.25,1537328241959,Archive::Words,hua1 qian2
苦难,4.25,1707757570407,Archive::Words,ku3 nan4
规矩,4.25,1393817667125,Archive::Words,gui1 ju5
视野,4.25,1393817669246,Archive::Words,shi4 ye3
词汇,4.25,1393817667970,Archive::Words,ci2 hui4
试着,4.25,1537328244228,Archive::Words,shi4 zhe5
诸如,4.25,1708747496592,Archive::Words,zhu1 ru2
违规,4.25,1707757236639,Archive::Words,wei2 gui1
长春,4.25,1708747510271,Archive::Words,Chang2 chun1
隐瞒,4.25,1393817668336,Archive::Words,yin3 man2
难得,4.25,1393817669054,Archive::Words,nan2 de2
题目,4.25,1537328245644,Archive::Words,ti2 mu4
鲜明,4.25,1393817669932,Archive::Words,xian1 ming2
一番,4.24,1707757316597,Archive::Words,
一贯,4.24,1393817669293,Archive::Words,yi1 guan4
一阵,4.24,1707757569133,Archive::Words,yi1 zhen4
不成,4.24,1707757317146,Archive::Words,bu4 cheng2
中介,4.24,1537328243085,Archive::Words,zhong1 jie4
乐园,4.24,1707757569741,Archive::Words,le4 yuan2
亏损,4.24,1393817670401,Archive::Words,kui1 sun3
余额,4.24,1707757572681,Archive::Words,yu2 e2
侦探,4.24,1710963495260,Archive::Words,zhen1 tan4
信贷,4.24,1707757572682,Archive::Words,xin4 dai4
列表,4.24,1708747509001,Archive::Words,lie4 biao3
北大,4.24,1708747493093,Archive::Words,Bei3 Da4
卡车,4.24,1393817667124,Archive::Words,ka3 che1
告别,4.24,1393817667558,Archive::Words,gao4 bie2
坏人,4.24,1537328246570,Archive::Words,huai4 ren2
大于,4.24,1537328247570,Archive::Words,da4 yu2
天赋,4.24,1393817668299,Archive::Words,tian1 fu4
守护,4.24,1393817668737,Archive::Words,shou3 hu4
导向,4.24,1393817670329,Archive::Words,dao3 xiang4
小孩子,4.24,1537328245570,Archive::Words,xiao3 hai2 zi5
尽可能,4.24,1707757236224,Archive::Words,jin3 ke3 neng2
工商,4.24,1707757317284,Archive::Words,gong1 shang1
带给,4.24,1537328248041,Archive::Words,dai4 gei3
常规,4.24,1707757316762,Archive::Words,chang2 gui1
帽子,4.24,1393817666149,Archive::Words,mao4 zi5
应有,4.24,1708747495887,Archive::Words,ying1 you3
德州,4.24,1717270473234,Archive::Words,De2 zhou1
志愿者,4.24,1393817667802,Archive::Words,zhi4 yuan4 zhe3
忠诚,4.24,1393817668385,Archive::Words,zhong1 cheng2
总共,4.24,1537328242660,Archive::Words,zong3 gong4
恶意,4.24,1537328245892,Archive::Words,e4 yi4
扭曲,4.24,1707757569655,Archive::Words,niu3 qu1
拿下,4.24,1708747493876,Archive::Words,na2 xia4
捐款,4.24,1707757316843,Archive::Words,juan1 kuan3
故乡,4.24,1393817669383,Archive::Words,gu4 xiang1
教导,4.24,1708747492324,Archive::Words,jiao4 dao3
料理,4.24,1707757570607,Archive::Words,liao4 li3
旋转,4.24,1393817668543,Archive::Words,xuan2 zhuan3
无需,4.24,1708747503664,Archive::Words,wu2 xu1
既有,4.24,1708747500790,Archive::Words,ji4 you3
是非,4.24,1393817669010,Archive::Words,shi4 fei1
有害,4.24,1707757236643,Archive::Words,you3 hai4
模样,4.24,1393817668857,Archive::Words,mu2 yang4
注入,4.24,1707757570094,Archive::Words,zhu4 ru4
渗透,4.24,1393817669481,Archive::Words,shen4 tou4
点击,4.24,1708747497853,Archive::Words,dian3 ji1
焦虑,4.24,1707757569341,Archive::Words,jiao1 lu:4
现存,4.24,1708747504804,Archive::Words,xian4 cun2
白宫,4.24,1717270465466,Archive::Words,Bai2 gong1
秘鲁,4.24,1708747526142,Archive::Words,Bi4 lu3
竞争力,4.24,1717270478893,Archive::Words,jing4 zheng1 li4
致使,4.24,1393817670094,Archive::Words,zhi4 shi3
荣获,4.24,1707757573424,Archive::Words,rong2 huo4
觉醒,4.24,1537328246629,Archive::Words,jue2 xing3
讲座,4.24,1393817668001,Archive::Words,jiang3 zuo4
误解,4.24,1537328245348,Archive::Words,wu4 jie3
说不定,4.24,1537328244626,Archive::Words,shuo1 bu5 ding4
迷你,4.24,1708747512224,Archive::Words,mi2 ni3
选拔,4.24,1393817669540,Archive::Words,xuan3 ba2
遗传,4.24,1393817668731,Archive::Words,yi2 chuan2
金牌,4.24,1537328246381,Archive::Words,jin1 pai2
钻石,4.24,1393817668285,Archive::Words,zuan4 shi2
销量,4.24,1707757570584,Archive::Words,xiao1 liang4
长官,4.24,1708747490264,Archive::Words,zhang3 guan1
隶属,4.24,1708747501936,Archive::Words,li4 shu3
顺便,4.24,1537328245965,Archive::Words,shun4 bian4
飞行员,4.24,1707757316515,Archive::Words,fei1 xing2 yuan2
下属,4.23,1393817669477,Archive::Words,xia4 shu3
下滑,4.23,1708747502053,Archive::Words,xia4 hua2
不及,4.23,1708747494649,Archive::Words,bu4 ji2
业余,4.23,1393817667590,Archive::Words,ye4 yu2
主意,4.23,1537328240287,Archive::Words,zhu3 yi5
乃至,4.23,1707757573172,Archive::Words,nai3 zhi4
亲密,4.23,1393817668359,Archive::Words,qin1 mi4
仇恨,4.23,1704730472902,Archive::Words,chou2 hen4
倡导,4.23,1393817670322,Archive::Words,chang4 dao3
共同体,4.23,1707757573491,Archive::Words,gong4 tong2 ti3
凡是,4.23,1393817669673,Archive::Words,fan2 shi4
凭借,4.23,1707757571245,Archive::Words,ping2 jie4
刊登,4.23,1393817669446,Archive::Words,kan1 deng1
动漫,4.23,1700117423289,Archive::Words,dong4 man4
又称,4.23,1708747488062,Archive::Words,you4 cheng1
召集,4.23,1707757569565,Archive::Words,zhao4 ji2
同期,4.23,1707757317310,Archive::Words,tong2 qi1
同盟,4.23,1707757570337,Archive::Words,tong2 meng2
周日,4.23,1537328242289,Archive::Words,Zhou1 ri4
善良,4.23,1393817667430,Archive::Words,shan4 liang2
嘴里,4.23,1537328245336,Archive::Words,zui3 li3
回复,4.23,1537328243655,Archive::Words,hui2 fu4
场地,4.23,1701248129606,Archive::Words,chang3 di4
场面,4.23,1393817668665,Archive::Words,chang3 mian4
大卫,4.23,1708747497991,Archive::Words,Da4 wei4
夺取,4.23,1707757316971,Archive::Words,duo2 qu3
富裕,4.23,1393817669589,Archive::Words,Fu4 yu4
尺度,4.23,1707757572623,Archive::Words,chi3 du4
巧克力,4.23,1393817666540,Archive::Words,qiao3 ke4 li4
幽默,4.23,1393817666705,Archive::Words,you1 mo4
广阔,4.23,1393817669883,Archive::Words,guang3 kuo4
底下,4.23,1537328247935,Archive::Words,di3 xia5
成交,4.23,1393817668473,Archive::Words,cheng2 jiao1
掠夺,4.23,1393817669437,Archive::Words,lu:e4 duo2
推测,4.23,1393817668691,Archive::Words,tui1 ce4
无奈,4.23,1393817668067,Archive::Words,wu2 nai4
无意,4.23,1707757569022,Archive::Words,wu2 yi4
星期六,4.23,1537328239949,Archive::Words,Xing1 qi1 liu4
有利于,4.23,1707757236776,Archive::Words,you3 li4 yu2
服饰,4.23,1707757570608,Archive::Words,fu2 shi4
机密,4.23,1393817668384,Archive::Words,ji1 mi4
来临,4.23,1707757569164,Archive::Words,lai2 lin2
棉花,4.23,1393817669204,Archive::Words,mian2 hua5
犯人,4.23,1708747487163,Archive::Words,fan4 ren2
环球,4.23,1707757569912,Archive::Words,huan2 qiu2
知识分子,4.23,1707757573116,Archive::Words,zhi1 shi5 fen4 zi3
签约,4.23,1707757236530,Archive::Words,qian1 yue1
结算,4.23,1393817670140,Archive::Words,jie2 suan4
缩小,4.23,1707757130252,Archive::Words,suo1 xiao3
罪恶,4.23,1707757316528,Archive::Words,zui4 e4
血腥,4.23,1708747492925,Archive::Words,xue4 xing1
设想,4.23,1393817669198,Archive::Words,she4 xiang3
评审,4.23,1707757569129,Archive::Words,ping2 shen3
诈骗,4.23,1393817669009,Archive::Words,zha4 pian4
诚信,4.23,1707757130534,Archive::Words,cheng2 xin4
资深,4.23,1393817669721,Archive::Words,zi1 shen1
起床,4.23,1393817665933,Archive::Words,qi3 chuang2
起码,4.23,1393817668335,Archive::Words,qi3 ma3
跨越,4.23,1707757571010,Archive::Words,kua4 yue4
迁移,4.23,1707757572526,Archive::Words,qian1 yi2
进球,4.23,1537328241860,Archive::Words,jin4 qiu2
选项,4.23,1707757571273,Archive::Words,xuan3 xiang4
闻名,4.23,1537328245533,Archive::Words,wen2 ming2
陌生,4.23,1393817667588,Archive::Words,mo4 sheng1
面貌,4.23,1393817670045,Archive::Words,mian4 mao4
马克思,4.23,1717270471693,Archive::Words,Ma3 ke4 si1
骗人,4.23,1537328243745,Archive::Words,pian4 ren2
高温,4.23,1707757236747,Archive::Words,gao1 wen1
传送,4.22,1708747487844,Archive::Words,chuan2 song4
保健,4.22,1707757317106,Archive::Words,bao3 jian4
偶然,4.22,1393817667629,Archive::Words,ou3 ran2
公顷,4.22,1707757573579,Archive::Words,gong1 qing3
关怀,4.22,1537328245977,Archive::Words,guan1 huai2
出租,4.22,1537328242432,Archive::Words,chu1 zu1
刑罚,4.22,1708747504963,Archive::Words,xing2 fa2
列出,4.22,1708747501705,Archive::Words,lie4 chu1
制约,4.22,1393817670332,Archive::Words,zhi4 yue1
北约,4.22,1708747485496,Archive::Words,Bei3 yue1
午餐,4.22,1537328246290,Archive::Words,wu3 can1
压缩,4.22,1393817669995,Archive::Words,ya1 suo1
君主,4.22,1708747509425,Archive::Words,jun1 zhu3
喜剧,4.22,1537328247509,Archive::Words,xi3 ju4
四周,4.22,1537328245292,Archive::Words,si4 zhou1
基督,4.22,1710963490266,Archive::Words,Ji1 du1
夜间,4.22,1707757236609,Archive::Words,ye4 jian1
失控,4.22,1537328247797,Archive::Words,shi1 kong4
姿态,4.22,1393817669138,Archive::Words,zi1 tai4
媒介,4.22,1393817670188,Archive::Words,mei2 jie4
孔子,4.22,1705509514605,Archive::Words,Kong3 zi3
孤立,4.22,1537328246004,Archive::Words,gu1 li4
学费,4.22,1707757024468,Archive::Words,xue2 fei4
安慰,4.22,1393817667366,cli|cli-reverse,an1 wei4
容量,4.22,1537328245666,Archive::Words,rong2 liang4
山脉,4.22,1393817669518,Archive::Words,shan1 mai4
应急,4.22,1707757316892,Archive::Words,ying4 ji2
忽然,4.22,1393817667799,Archive::Words,hu1 ran2
性爱,4.22,1717270453421,Archive::Words,xing4 ai4
成效,4.22,1393817669940,Archive::Words,cheng2 xiao4
拥护,4.22,1393817669735,Archive::Words,yong1 hu4
挖掘,4.22,1393817668863,Archive::Words,wa1 jue2
挪威,4.22,1708747496502,Archive::Words,Nuo2 wei1
搞笑,4.22,1537328243419,Archive::Words,gao3 xiao4
操控,4.22,1707757574087,Archive::Words,cao1 kong4
支配,4.22,1393817669280,Archive::Words,zhi1 pei4
改称,4.22,1710963504554,Archive::Words,gai3 cheng1
救助,4.22,1707757316851,Archive::Words,jiu4 zhu4
无人机,4.22,1708747493190,Archive::Words,wu2 ren2 ji1
明明,4.22,1393817668669,Archive::Words,ming2 ming2
村落,4.22,1708747489821,Archive::Words,cun1 luo4
海湾,4.22,1707757316793,Archive::Words,Hai3 wan1
煤炭,4.22,1393817668131,Archive::Words,mei2 tan4
电影院,4.22,1537328242050,Archive::Words,dian4 ying3 yuan4
眼神,4.22,1537328246779,Archive::Words,yan3 shen2
祖先,4.22,1393817669097,Personal,zu3 xian1
经济学家,4.22,1708747501717,Archive::Words,jing1 ji4 xue2 jia1
致力于,4.22,1707757568524,Archive::Words,
草原,4.22,1537328246534,Archive::Words,cao3 yuan2
获胜,4.22,1707757568852,Archive::Words,huo4 sheng4
评为,4.22,1708747520698,Archive::Words,ping2 wei2
调研,4.22,1707757317226,Archive::Words,diao4 yan2
起初,4.22,1393817669041,Archive::Words,qi3 chu1
辉煌,4.22,1393817669256,Archive::Words,hui1 huang2
迹象,4.22,1393817668419,Archive::Words,ji4 xiang4
逃避,4.22,1393817667348,Archive::Words,tao2 bi4
郊区,4.22,1537328245522,Archive::Words,Jiao1 Qu1
钥匙,4.22,1393817666389,Archive::Words,yao4 shi5
长度,4.22,1537328247823,Archive::Words,chang2 du4
防范,4.22,1707757317028,Archive::Words,fang2 fan4
附属,4.22,1393817670025,Archive::Words,fu4 shu3
雷达,4.22,1537328245474,Archive::Words,lei2 da2
食用,4.22,1707757571748,Archive::Words,shi2 yong4
高效,4.22,1537328247744,Archive::Words,gao1 xiao4
鲁迅,4.22,1710963500520,Archive::Words,Lu3 Xun4
不好意思,4.21,1537328239899,Archive::Words,bu4 hao3 yi4 si5
不禁,4.21,1393817669689,Archive::Words,bu4 jin1
丛林,4.21,1707757569311,Archive::Words,cong2 lin2
中等,4.21,1707757317055,Archive::Words,zhong1 deng3
主播,4.21,1717270471976,Archive::Words,zhu3 bo1
交易所,4.21,1717270469033,Archive::Words,jiao1 yi4 suo3
侵害,4.21,1707757571579,Archive::Words,qin1 hai4
债券,4.21,1393817669530,Archive::Words,zhai4 quan4
公尺,4.21,1708747500817,Archive::Words,gong1 chi3
制品,4.21,1707757571370,Archive::Words,zhi4 pin3
制订,4.21,1707757130593,Archive::Words,zhi4 ding4
剧场,4.21,1707757024446,Archive::Words,ju4 chang3
剧院,4.21,1537328247518,Archive::Words,ju4 yuan4
历程,4.21,1707757571666,Archive::Words,li4 cheng2
原住民,4.21,1708747495660,Archive::Words,yuan2 zhu4 min2
园区,4.21,1710963490711,Archive::Words,yuan2 qu1
大片,4.21,1707757571529,Archive::Words,da4 pian4
妨碍,4.21,1393817667537,Archive::Words,fang2 ai4
孕妇,4.21,1537328246936,Archive::Words,yun4 fu4
宏观,4.21,1393817670578,Archive::Words,hong2 guan1
寻常,4.21,1707757569142,Archive::Words,xun2 chang2
就此,4.21,1708747492049,Archive::Words,jiu4 ci3
布置,4.21,1537328247671,Archive::Words,bu4 zhi4
开办,4.21,1707757571878,Archive::Words,kai1 ban4
总局,4.21,1717270464041,Archive::Words,zong3 ju2
拘留,4.21,1393817668716,Archive::Words,ju1 liu2
指挥官,4.21,1708747486051,Archive::Words,zhi3 hui1 guan1
振兴,4.21,1393817670558,Archive::Words,Zhen4 xing1
捷克,4.21,1708747490962,Archive::Words,Jie2 ke4
收取,4.21,1707757317081,Archive::Words,shou1 qu3
新闻网,4.21,1717270478018,Archive::Words,xin1 wen2 wang3
旨在,4.21,1707757573190,Archive::Words,zhi3 zai4
时时,4.21,1707757317217,Archive::Words,shi2 shi2
晚间,4.21,1707757570412,Archive::Words,wan3 jian1
期刊,4.21,1708747488130,Archive::Words,qi1 kan1
民意,4.21,1707757317192,Archive::Words,min2 yi4
民生,4.21,1708747488895,Archive::Words,min2 sheng1
永恒,4.21,1393817668673,Archive::Words,yong3 heng2
洗澡,4.21,1393817666179,Archive::Words,xi3 zao3
温和,4.21,1393817669223,Archive::Words,wen1 he2
湖泊,4.21,1393817670306,Archive::Words,hu2 po1
生育,4.21,1393817669372,Archive::Words,sheng1 yu4
电报,4.21,1707757570059,Archive::Words,dian4 bao4
留给,4.21,1537328245925,Archive::Words,liu2 gei3
监禁,4.21,1708747499580,Archive::Words,jian1 jin4
真诚,4.21,1537328244803,Archive::Words,zhen1 cheng2
礼貌,4.21,1537328243345,Archive::Words,li3 mao4
程式,4.21,1708747494052,Archive::Words,cheng2 shi4
细菌,4.21,1393817668821,Archive::Words,xi4 jun1
